iso_code,country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccine_id,vaccine_names,source_id,source_name,source_website,dropout_date,vaccine_count,coverage_group,daily_vaccination_7d_avg,vaccination_momentum
HKG,Hong Kong,2021-04-18,1091109,719913,371196,33831,36601,14.55,9.6,4.95,4882,"V009, V015","Pfizer/BioNTech, Sinovac",S065,Government of Hong Kong,https://www.covidvaccine.gov.hk/en/dashboard,48.43876968467023,2,Low,40220.71428571428,3.354476958763973
ISR,Israel,2021-04-18,10327765,5348453,4979312,14313,9728,119.32,61.79,57.53,1124,"V007, V009","Moderna, Pfizer/BioNTech",S072,Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,6.901827500400583,2,Average,13461.285714285714,0.0941926931916053
IRL,Ireland,2021-04-18,1208459,855512,352947,4396,20685,24.47,17.33,7.15,4189,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S070,Heath Service Executive,https://covid19.who.int/,58.74435425803496,4,Low,18984.285714285717,1.7116840538239193
OWID_KOS,Kosovo,2021-04-18,16132,16132,0,0,1127,0.83,0.83,0.0,583,V008,Oxford/AstraZeneca,S079,Ministry of Health,https://www.facebook.com/Ministria.Shendetesise.RKS/posts/2019880388169538,100.0,1,Low,929.7142857142856,6.986114554921895
GNQ,Equatorial Guinea,2021-04-18,0,0,0,0,1792,0.0,1.97,0.0,1277,V012,Sinopharm/Beijing,S047,Ministry of Health,https://guineasalud.org/estadisticas/,0.0,1,Low,1369.2857142857142,0.0
PYF,French Polynesia,2021-04-18,0,0,0,0,1181,0.0,10.71,0.0,4204,V008,Oxford/AstraZeneca,S033,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,0.0,1,Low,1349.571428571429,0.0
SYC,Seychelles,2021-04-18,0,0,0,0,895,0.0,67.37,0.0,9101,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S127,Extended Programme for Immunisation,https://www.youtube.com/watch?v=8kSdOu5QEiw&ab_channel=SBC,0.0,2,Low,1037.428571428571,0.0
COD,Democratic Republic of Congo,2021-04-18,0,0,0,0,0,0.0,0.0,0.0,0,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,0.0,0.0
PAK,Pakistan,2021-04-18,0,0,0,0,48724,0.0,0.59,0.0,221,"V003, V008, V012, V015, V017","CanSino, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",S108,National Command and Operation Centre,https://ncoc.gov.pk/covid-vaccination-en.php,0.0,5,Low,47109.57142857143,0.0
CHE,Switzerland,2021-04-18,2087810,1325200,762610,9490,41085,24.12,15.31,8.81,4747,"V007, V009","Moderna, Pfizer/BioNTech",S137,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH,42.453214609115605,2,Low,38821.0,1.96785148073819
SWZ,Eswatini,2021-04-18,0,0,0,0,386,0.0,2.38,0.0,333,V008,Oxford/AstraZeneca,S049,Government of Eswatini,https://twitter.com/EswatiniGovern1/status/1392874186671075331,0.0,1,Low,638.2857142857143,0.0
ESP,Spain,2021-04-18,0,0,0,0,296959,0.0,19.25,0.0,6351,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S133,Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods,0.0,4,Low,296167.4285714286,0.0
LVA,Latvia,2021-04-18,253409,224658,28763,923,5444,13.43,11.91,1.52,2886,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S083,National Health Service,https://data.gov.lv/dati/eng/dataset/covid19-vakcinacijas,87.19698385991151,4,Low,4847.857142857143,2.148305703428055
FRO,Faeroe Islands,2021-04-18,0,0,0,0,313,0.0,19.5,0.0,6405,"V007, V009","Moderna, Pfizer/BioNTech",S051,Government of the Faeroe Islands,https://corona.fo/api,0.0,2,Low,316.2857142857143,0.0
BRA,Brazil,2021-04-18,32947066,24350046,8597020,0,886544,15.5,11.46,4.04,4171,"V008, V009, V015","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S024,Ministry of Health,https://qsprod.saude.gov.br/extensions/DEMAS_C19Vacina/DEMAS_C19Vacina.html,64.69402973612452,3,Low,956039.7142857144,2.6908131971447773
AZE,Azerbaijan,2021-04-18,1337361,889216,448145,12327,22896,13.19,8.77,4.42,2258,"V008, V015, V017","Oxford/AstraZeneca, Sinovac, Sputnik V",S011,Government of Azerbaijan,https://koronavirusinfo.az,49.602233877932925,3,Low,28534.14285714286,1.712028390240182
MLI,Mali,2021-04-18,0,0,0,0,1927,0.0,0.13,0.0,95,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,2242.428571428572,0.0
CMR,Cameroon,2021-04-18,0,0,0,0,592,0.0,0.0,0.0,22,"V002, V008","BBIBP-CorV, Oxford/AstraZeneca",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,540.8571428571429,0.0
KAZ,Kazakhstan,2021-04-18,856906,733980,122926,0,63183,4.56,3.91,0.65,3365,"V010, V013, V017","QazVac, Sinopharm/HayatVax, Sputnik V",S077,Government of Kazakhstan,https://www.coronavirus2020.kz/,83.25213221068694,3,Low,40945.0,7.373387512749356
ETH,Ethiopia,2021-04-18,0,0,0,0,32074,0.0,0.37,0.0,279,V008,Oxford/AstraZeneca,S050,Ministry of Health,https://twitter.com/FMoHealth/status/1405944478603546626,0.0,1,Low,32074.0,0.0
GRL,Greenland,2021-04-18,0,0,0,0,159,0.0,11.04,0.0,2801,V007,Moderna,S060,Government of Greenland,https://corona.nun.gl/emner/statistik/antal_vaccinerede,0.0,1,Low,128.28571428571428,0.0
HUN,Hungary,2021-04-18,4657806,3266425,1391381,19329,77166,48.22,33.81,14.4,7988,"V006, V007, V008, V009, V012, V017","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S066,Government of Hungary,https://koronavirus.gov.hu//cikkek/5-millio-411-ezer-beoltott-202-az-uj-fertozott-elhunyt-9-beteg,57.40355281385613,6,Low,98634.42857142857,1.6567027480320131
MRT,Mauritania,2021-04-18,7038,7038,0,0,411,0.15,0.15,0.0,88,"V002, V008","BBIBP-CorV, Oxford/AstraZeneca",S001,World Health Organization,https://covid19.who.int/,100.0,2,Low,387.8571428571428,5.839727195225917
SGP,Singapore,2021-04-18,2213888,1364124,849764,0,45530,37.84,23.32,14.53,7782,"V007, V009","Moderna, Pfizer/BioNTech",S128,Ministry of Health,https://www.moh.gov.sg/covid-19,37.70624957848407,2,Low,45618.0,2.0565629336262723
AIA,Anguilla,2021-04-18,0,0,0,0,94,0.0,38.89,0.0,6266,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,57.142857142857146,0.0
UZB,Uzbekistan,2021-04-18,0,0,0,0,37248,0.0,1.0,0.0,1113,"V008, V011, V017","Oxford/AstraZeneca, RBD-Dimer, Sputnik V",S148,Government of Uzbekistan,https://akipress.com/news:659485:Uzbekistan_vaccinates_over_1_623_million_against_COVID-19/,0.0,3,Low,32090.42857142857,0.0
SSD,South Sudan,2021-04-18,0,0,0,0,126,0.0,0.01,0.0,11,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,103.71428571428572,0.0
LCA,Saint Lucia,2021-04-18,0,0,0,0,57,0.0,11.03,0.0,310,V008,Oxford/AstraZeneca,S122,Ministry of Health,https://www.covid19response.lc/,0.0,1,Low,68.42857142857143,0.0
CYP,Cyprus,2021-04-18,0,0,0,0,3126,0.0,16.6,0.0,3569,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S039,Ministry of Health,https://www.moh.gov.cy/moh/moh.nsf/All/0EFA027144C9E54AC22586BE0032B2F5,0.0,4,Low,3081.285714285714,0.0
NLD,Netherlands,2021-04-18,4369436,3376379,993057,0,115255,25.5,19.7,5.8,6726,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S101,RIVM via European CDC,https://www.ecdc.europa.eu/en/publications-data/data-covid-19-vaccination-eu-eea,70.58810637075992,4,Low,105187.42857142857,2.6377546209625224
MNE,Montenegro,2021-04-18,54626,38335,16291,2236,1739,8.7,6.1,2.59,2769,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S097,Government of Montenegro,https://www.covidodgovor.me/,57.50358680057389,4,Low,1569.0,3.183465748910775
ARE,United Arab Emirates,2021-04-18,9630200,0,0,28737,89251,97.37,35.19,0.0,9024,"V008, V009, V012, V014, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",S145,National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en,0.0,5,Low,78406.85714285714,0.9267824136570372
GIB,Gibraltar,2021-04-18,66712,35901,30811,0,342,198.01,106.56,91.45,10151,V009,Pfizer/BioNTech,S058,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1403686370242084865,14.177878053536114,1,High,474.7142857142857,0.512651397050006
MDV,Maldives,2021-04-18,327665,281848,45817,8133,5182,60.62,52.14,8.48,9587,"V008, V009, V012","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",S091,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1406663443378176003,83.7440748204706,3,Low,5039.857142857143,1.5814932934552055
OWID_CYN,Northern Cyprus,2021-04-18,0,0,0,0,423,0.0,14.79,0.0,1107,"V008, V009, V015","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S105,Ministry of Health,https://asibilgisistemi.com/,0.0,3,Low,376.2857142857143,0.0
VEN,Venezuela,2021-04-18,0,0,0,0,3700,0.0,0.88,0.0,130,"V002, V017","BBIBP-CorV, Sputnik V",S149,Government of Venezuela,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,0.0,2,Low,9450.142857142857,0.0
KNA,Saint Kitts and Nevis,2021-04-18,0,0,0,0,146,0.0,21.53,0.0,2745,V008,Oxford/AstraZeneca,S121,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/934309337352906/,0.0,1,Low,159.0,0.0
PNG,Papua New Guinea,2021-04-18,0,0,0,0,94,0.0,0.0,0.0,11,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,48.285714285714285,0.0
STP,Sao Tome and Principe,2021-04-18,0,0,0,0,53,0.0,4.44,0.0,242,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,53.0,0.0
TTO,Trinidad and Tobago,2021-04-18,16462,16462,0,48,1161,1.18,1.18,0.0,830,V008,Oxford/AstraZeneca,S140,Ministry of Health,https://experience.arcgis.com/experience/59226cacd2b441c7a939dca13f832112/,100.0,1,Low,1092.571428571429,7.052606001700887
ATG,Antigua and Barbuda,2021-04-18,0,0,0,0,203,0.0,29.24,0.0,2073,V008,Oxford/AstraZeneca,S005,Ministry of Health,https://covid19.gov.ag,0.0,1,Low,113.0,0.0
LKA,Sri Lanka,2021-04-18,0,0,0,0,464,0.0,4.32,0.0,22,"V008, V012, V017","Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",S134,Ministry of Health's Epidemiology Unit,https://www.epid.gov.lk/web/images/pdf/corona_virus_report/sitrep-sl-en-20-06_10_21_1.pdf,0.0,3,Low,317.85714285714283,0.0
PRT,Portugal,2021-04-18,2624642,1939269,685373,118818,59511,25.74,19.02,6.72,5836,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S115,Directorate General for Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data,64.65817790105447,4,Low,46516.857142857145,2.267394943767569
ZMB,Zambia,2021-04-18,1316,1316,0,0,329,0.01,0.01,0.0,18,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S151,Government of Zambia,https://www.facebook.com/mohzambia/posts/1933861003455214,100.0,2,Low,198.8,25.0
JEY,Jersey,2021-04-18,77185,49413,27772,0,904,76.37,48.89,27.48,8944,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S075,Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true,43.79616700058689,3,Low,706.1428571428571,1.1712120230614755
MEX,Mexico,2021-04-18,14368074,11253761,3927307,127244,424705,11.14,8.73,3.05,3294,"V003, V008, V009, V015, V017","CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",S093,Secretary of Health,https://www.gob.mx/cms/uploads/attachment/file/647167/2021.06.20_17h00_ComunicadoTecnicoDiario_Covid19.pdf,65.1022711429539,5,Low,403125.1428571429,2.955893740525
THA,Thailand,2021-04-18,618583,535925,82658,10062,6933,0.89,0.77,0.12,99,"V008, V015","Oxford/AstraZeneca, Sinovac",S139,Government of Thailand,https://ddc.moph.go.th/uploads/ckeditor2//files/Daily%20report%202021-06-20.pdf,84.57657321453561,2,Low,20797.571428571428,1.1207873478579269
SHN,Saint Helena,2021-04-18,0,0,0,0,97,0.0,71.83,0.0,15978,V008,Oxford/AstraZeneca,S120,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/preliminary-data-from-the-covid-19-vaccination-programme/,0.0,1,Low,89.85714285714286,0.0
KHM,Cambodia,2021-04-18,1559128,1257214,301914,3690,38935,9.33,7.52,1.81,2329,"V008, V012, V015","Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",S027,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/4136652739707134,75.98547264029831,3,Low,58196.857142857145,2.4972292204360387
PHL,Philippines,2021-04-18,0,0,0,0,46804,0.0,1.15,0.0,427,"V008, V009, V015, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",S113,Government of the Philippines,https://www.facebook.com/102042448125024/posts/336064938056106/,0.0,4,Low,49138.0,0.0
MWI,Malawi,2021-04-18,257754,257754,0,0,6914,1.35,1.35,0.0,361,V008,Oxford/AstraZeneca,S089,Ministry of Health,https://twitter.com/health_malawi/status/1406256759174533135,100.0,1,Low,8194.714285714286,2.6824026009295685
MLT,Malta,2021-04-18,276516,191583,84933,1875,4543,62.63,43.39,19.24,10289,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S092,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases,55.66777845633485,4,Low,4561.428571428572,1.642942903846432
GBR,United Kingdom,2021-04-18,43084487,32932448,10152039,304418,462529,63.47,48.51,14.95,6813,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S046,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,69.17314194195342,3,Low,444575.4285714286,1.0735395317576837
NER,Niger,2021-04-18,0,0,0,0,474,0.0,0.01,0.0,20,"V002, V008","BBIBP-CorV, Oxford/AstraZeneca",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,126.0,0.0
AGO,Angola,2021-04-18,0,0,0,0,18751,0.0,0.75,0.0,571,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,16058.0,0.0
TUR,Turkey,2021-04-18,19970215,12182430,7787785,32856,210774,23.68,14.44,9.23,2499,"V009, V015","Pfizer/BioNTech, Sinovac",S142,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,36.073632272050816,2,Low,220660.85714285716,1.0554418167255586
ROU,Romania,2021-04-18,4231714,2626810,1604904,71922,76054,22.0,13.65,8.34,3953,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S117,Government of Romania via datelazi.ro,https://datelazi.ro/,38.902927885914856,4,Low,67318.14285714286,1.7972386602686286
MOZ,Mozambique,2021-04-18,0,0,0,0,5974,0.0,0.18,0.0,191,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,5974.0,0.0
MYS,Malaysia,2021-04-18,1144841,701812,443029,9826,23578,3.54,2.17,1.37,728,"V008, V009, V015","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S090,Government of Malaysia,https://www.vaksincovid.gov.my/statistik/,36.8735501815301,3,Low,26040.0,2.059499965497392
PSE,Palestine,2021-04-18,183606,159976,23630,739,4215,3.6,3.14,0.46,826,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S109,Ministry of Health,https://www.facebook.com/mohps/posts/3906688689456980,85.22903435515327,3,Low,5369.428571428572,2.295676611875429
MKD,North Macedonia,2021-04-18,38971,38971,0,0,1993,1.87,1.87,0.0,957,"V008, V009, V012, V015, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",S104,Government of North Macedonia,https://twitter.com/ZdravstvoMK/status/1405859988455710725,100.0,5,Low,2210.8571428571427,5.114059172204973
SLB,Solomon Islands,2021-04-18,0,0,0,0,123,0.0,0.38,0.0,179,V008,Oxford/AstraZeneca,S033,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,0.0,1,Low,124.14285714285714,0.0
TGO,Togo,2021-04-18,0,0,0,0,10050,0.0,1.93,0.0,1214,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,6659.285714285715,0.0
BLR,Belarus,2021-04-18,0,0,0,0,15029,0.0,0.97,0.0,1590,"V002, V017","BBIBP-CorV, Sputnik V",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,12712.142857142857,0.0
LTU,Lithuania,2021-04-18,779207,567929,211278,84,14361,28.62,20.86,7.76,5275,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S086,Ministry of Health,https://experience.arcgis.com/experience/cab84dcfe0464c2a8050a78f817924ca/page/page_3/,62.79851882893812,4,Low,16537.714285714286,1.843027590871232
JPN,Japan,2021-04-18,1930111,1211715,718396,0,38887,1.53,0.96,0.57,307,"V007, V009","Moderna, Pfizer/BioNTech",S074,Prime Minister's Office,https://www.kantei.go.jp/jp/headline/kansensho/vaccine.html,40.71246126358096,2,Low,52279.71428571428,2.014754591834356
IRQ,Iraq,2021-04-18,0,0,0,0,11542,0.0,0.49,0.0,287,"V002, V008, V009, V017","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",S001,World Health Organization,https://covid19.who.int/,0.0,4,Low,9084.857142857143,0.0
CUW,Curacao,2021-04-18,0,0,0,0,3266,0.0,31.0,0.0,19902,"V007, V009","Moderna, Pfizer/BioNTech",S038,Government of Curacao,https://bakuna.cw/,0.0,2,Low,3152.5714285714284,0.0
GHA,Ghana,2021-04-18,0,0,0,0,14862,0.0,2.43,0.0,478,"V008, V017","Oxford/AstraZeneca, Sputnik V",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,17680.714285714286,0.0
IND,India,2021-04-18,123852566,107371770,16480796,1229976,2760572,8.97,7.78,1.19,2000,"V004, V008","Covaxin, Oxford/AstraZeneca",S068,Government of India,https://dashboard.cowin.gov.in/,84.65071778177821,2,Low,3243306.1428571427,2.2289178893556394
AUT,Austria,2021-04-18,2547221,1803918,743354,19191,52727,28.28,20.03,8.25,5854,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S010,Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/,58.79225108901846,4,Low,54307.71428571428,2.069981364004144
NRU,Nauru,2021-04-18,0,0,0,0,48,0.0,1.55,0.0,4430,V008,Oxford/AstraZeneca,S033,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,0.0,1,Low,61.0,0.0
TLS,Timor,2021-04-18,0,0,0,0,1472,0.0,0.2,0.0,1116,"V008, V015","Oxford/AstraZeneca, Sinovac",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,1177.6,0.0
NGA,Nigeria,2021-04-18,1096727,1096727,0,0,11821,0.53,0.53,0.0,57,V008,Oxford/AstraZeneca,S103,Government of Nigeria,https://twitter.com/NphcdaNG/status/1400875651012378627,100.0,1,Low,11216.0,1.077843437792632
ALB,Albania,2021-04-18,332905,0,0,8065,10105,11.57,0.21,0.0,3511,"V008, V009, V015, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",S002,Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-880912-vaksinime/,0.0,4,Low,9093.42857142857,3.0354004896291737
UKR,Ukraine,2021-04-18,450650,450645,5,1453,10340,1.03,1.03,0.0,236,"V008, V009, V015","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S144,Ministry of Health,https://vaccination.covid19.gov.ua/,99.99889047920205,3,Low,11199.714285714286,2.2944635526461776
GUY,Guyana,2021-04-18,0,0,0,0,4061,0.0,9.28,0.0,5163,"V008, V017","Oxford/AstraZeneca, Sputnik V",S064,Ministry of Health,https://www.facebook.com/mohguyana/posts/2625908887712641,0.0,2,Low,3175.0,0.0
BGR,Bulgaria,2021-04-18,638443,509905,128538,1227,9397,9.19,7.34,1.85,1352,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S026,Ministry of Health,https://coronavirus.bg/bg/statistika,74.79177493846893,4,Low,9780.714285714286,1.4718620143066805
DOM,Dominican Republic,2021-04-18,0,0,0,0,29478,0.0,8.39,0.0,2717,"V008, V009, V012, V015","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",S043,Ministry of Public Health,https://vacunate.gob.do/,0.0,4,Low,36200.28571428572,0.0
RUS,Russia,2021-04-18,16167151,10019885,6147266,466348,294116,11.08,6.87,4.21,2015,"V005, V017","EpiVacCorona, Sputnik V",S118,Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,38.649335795770114,2,Low,275830.28571428574,1.8192197252317368
NAM,Namibia,2021-04-18,4620,4620,0,127,289,0.18,0.18,0.0,114,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S099,Ministry of Health and Social Services,https://www.facebook.com/MoHSSNamibia/photos/a.500006330672375/766186130721059/,100.0,2,Low,176.85714285714286,6.255411255411255
TWN,Taiwan,2021-04-18,0,0,0,0,1190,0.0,0.14,0.0,50,"V007, V008","Moderna, Oxford/AstraZeneca",S138,Taiwan Centers for Disease Control,https://www.cdc.gov.tw/Category/Page/9jFXNbCe-sFK9EImRRi2Og,0.0,2,Low,1178.428571428571,0.0
MNG,Mongolia,2021-04-18,0,0,0,0,5516,0.0,19.35,0.0,1683,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S096,Ministry of Health via ikon.mn,https://ikon.mn/,0.0,4,Low,13104.42857142857,0.0
PER,Peru,2021-04-18,1414312,818512,595800,30929,28270,4.29,2.48,1.81,857,"V008, V009, V012","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",S112,Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa,27.20937506108646,3,Low,22544.85714285714,1.9988517385131428
RWA,Rwanda,2021-04-18,0,0,0,0,56,0.0,2.7,0.0,4,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S119,World Health Organization,https://twitter.com/RwandaHealth/status/1401629373824917514,0.0,3,Low,38.57142857142857,0.0
