country,date,people_vaccinated_per_hundred,predicted,error,abs error
Trinidad and Tobago,2021-06-16,12.04,17.237391145918597,-5.197391145918598,5.197391145918598
Saudi Arabia,2021-06-16,0.0,20.264391377599065,-20.264391377599065,20.264391377599065
Antigua and Barbuda,2021-06-16,36.0,36.79480739827525,-0.7948073982752533,0.7948073982752533
Namibia,2021-06-16,3.76,13.177694339803448,-9.417694339803448,9.417694339803448
Guyana,2021-06-16,28.44,23.514971921386728,4.925028078613273,4.925028078613273
Macao,2021-06-16,28.81,21.255947819114926,7.554052180885073,7.554052180885073
British Virgin Islands,2021-06-16,40.5,42.58732528375933,-2.087325283759327,2.087325283759327
Scotland,2021-06-16,65.38,51.607412297744276,13.77258770225572,13.77258770225572
Greece,2021-06-16,41.63,31.13804976306078,10.491950236939221,10.491950236939221
Pakistan,2021-06-16,4.21,17.65065192970148,-13.440651929701477,13.440651929701477
Mali,2021-06-16,0.6,11.354072297602084,-10.754072297602084,10.754072297602084
Slovenia,2021-06-16,37.82,31.71807469530987,6.1019253046901305,6.1019253046901305
Finland,2021-06-16,52.27,34.77092043729476,17.49907956270524,17.49907956270524
Mexico,2021-06-16,20.85,25.87208424584073,-5.022084245840727,5.022084245840727
Greenland,2021-06-16,37.66,27.383254412249347,10.27674558775065,10.27674558775065
Grenada,2021-06-16,16.37,23.908893490014197,-7.538893490014196,7.538893490014196
Guatemala,2021-06-16,3.37,15.521051570365191,-12.15105157036519,12.15105157036519
Austria,2021-06-16,48.13,33.11003415476945,15.019965845230551,15.019965845230551
Bulgaria,2021-06-16,12.89,25.268018150242437,-12.378018150242436,12.378018150242436
Egypt,2021-06-16,3.05,18.579470865179378,-15.529470865179377,15.529470865179377
Panama,2021-06-16,20.65,24.518611803422925,-3.868611803422926,3.868611803422926
Bangladesh,2021-06-16,3.54,20.51678195702279,-16.97678195702279,16.97678195702279
Turks and Caicos Islands,2021-06-16,53.62,44.506317001704446,9.113682998295552,9.113682998295552
Mongolia,2021-06-16,57.89,34.604602133629626,23.285397866370374,23.285397866370374
Ghana,2021-06-16,2.74,16.279022697483317,-13.539022697483317,13.539022697483317
Brazil,2021-06-16,27.13,26.198628245699876,0.9313717543001232,0.9313717543001232
Sri Lanka,2021-06-16,10.98,21.249744276217488,-10.269744276217487,10.269744276217487
Germany,2021-06-16,49.28,33.189763884499,16.090236115501,16.090236115501
Cote d'Ivoire,2021-06-16,2.7,14.79914174510223,-12.09914174510223,12.09914174510223
Suriname,2021-06-16,21.71,19.52910762813507,2.180892371864932,2.180892371864932
Chile,2021-06-16,62.5,44.06175312001254,18.43824687998746,18.43824687998746
Liberia,2021-06-17,1.32,7.481772291966095,-6.161772291966095,6.161772291966095
Greece,2021-06-17,42.03,31.35712426444015,10.672875735559852,10.672875735559852
Anguilla,2021-06-17,60.79,49.58083056309529,11.209169436904709,11.209169436904709
Lithuania,2021-06-17,44.11,33.374851899391984,10.735148100608015,10.735148100608015
Bolivia,2021-06-17,13.66,20.44017748917192,-6.780177489171919,6.780177489171919
Iceland,2021-06-17,69.98,35.25119215104985,34.728807848950154,34.728807848950154
Malawi,2021-06-17,1.98,13.982034801266114,-12.002034801266113,12.002034801266113
Barbados,2021-06-17,31.57,36.67432279015473,-5.104322790154733,5.104322790154733
Italy,2021-06-17,50.67,32.37377081831086,18.296229181689142,18.296229181689142
Curacao,2021-06-17,53.5,46.05944703668433,7.4405529633156675,7.4405529633156675
Hungary,2021-06-17,55.79,39.27712426444022,16.51287573555978,16.51287573555978
Seychelles,2021-06-17,71.85,72.43715042319556,-0.5871504231955669,0.5871504231955669
San Marino,2021-06-17,64.47,50.83741256403147,13.632587435968532,13.632587435968532
Grenada,2021-06-17,16.37,24.12796799139357,-7.757967991393571,7.757967991393571
Cayman Islands,2021-06-17,71.52,50.56783872381652,20.952161276183475,20.952161276183475
Israel,2021-06-17,63.43,68.80737998114247,-5.377379981142475,5.377379981142475
Angola,2021-06-17,2.5,15.372263865529458,-12.872263865529458,12.872263865529458
Serbia,2021-06-17,39.41,38.039244318775104,1.3707556812248924,1.3707556812248924
Madagascar,2021-06-17,0.54,6.696772292112289,-6.156772292112289,6.156772292112289
Slovakia,2021-06-17,35.26,31.340326094644194,3.919673905355804,3.919673905355804
Kazakhstan,2021-06-17,14.0,20.412114257751423,-6.412114257751423,6.412114257751423
Sint Maarten (Dutch part),2021-06-17,45.57,42.56534089842985,3.004659101570148,3.004659101570148
Japan,2021-06-17,16.42,17.074672183334744,-0.6546721833347426,0.6546721833347426
Portugal,2021-06-17,46.11,32.617689737229796,13.492310262770204,13.492310262770204
Philippines,2021-06-17,5.07,15.677638651225994,-10.607638651225994,10.607638651225994
Luxembourg,2021-06-17,44.43,31.86608870277396,12.563911297226038,12.563911297226038
Guernsey,2021-06-17,49.17,50.89004536655874,-1.720045366558736,1.720045366558736
Antigua and Barbuda,2021-06-17,36.36,37.01388189965462,-0.6538818996546212,0.6538818996546212
Colombia,2021-06-17,19.13,19.92321385000147,-0.7932138500014716,0.7932138500014716
Brazil,2021-06-17,28.26,26.41770274707925,1.8422972529207513,1.8422972529207513
Germany,2021-06-17,49.78,33.40883838587838,16.37116161412162,16.37116161412162
Qatar,2021-06-17,55.87,30.19345274388589,25.67654725611411,25.67654725611411
Macao,2021-06-17,29.56,21.4750223204943,8.084977679505698,8.084977679505698
Poland,2021-06-17,42.12,32.058960999134044,10.061039000865954,10.061039000865954
Scotland,2021-06-17,65.74,51.82648679912366,13.913513200876338,13.913513200876338
Guatemala,2021-06-17,3.52,15.740126071744559,-12.22012607174456,12.22012607174456
Kenya,2021-06-17,1.85,15.008598021884897,-13.158598021884897,13.158598021884897
Belgium,2021-06-17,52.61,33.10726031886193,19.502739681138067,19.502739681138067
Chile,2021-06-17,62.88,44.28082762139192,18.59917237860808,18.59917237860808
Mexico,2021-06-17,21.14,26.091158747220103,-4.951158747220102,4.951158747220102
South Korea,2021-06-17,26.9,18.296953734239782,8.603046265760216,8.603046265760216
Turks and Caicos Islands,2021-06-17,53.62,44.72539150308381,8.894608496916184,8.894608496916184
Paraguay,2021-06-17,5.92,16.514100173326067,-10.594100173326067,10.594100173326067
Panama,2021-06-17,20.65,24.7376863048023,-4.0876863048023,4.0876863048023
Cyprus,2021-06-17,50.59,32.4847702268048,18.105229773195205,18.105229773195205
South Africa,2021-06-17,3.49,16.417077775943273,-12.927077775943273,12.927077775943273
Somalia,2021-06-17,0.85,10.183987343072562,-9.333987343072563,9.333987343072563
British Virgin Islands,2021-06-17,40.5,42.806399785138694,-2.3063997851386944,2.3063997851386944
Romania,2021-06-17,23.95,29.95620325074326,-6.006203250743262,6.006203250743262
Georgia,2021-06-17,5.54,14.01362501233043,-8.47362501233043,8.47362501233043
Palestine,2021-06-17,8.37,15.066601344435998,-6.696601344435999,6.696601344435999
Lebanon,2021-06-17,10.95,18.738050352757323,-7.788050352757324,7.788050352757324
Saudi Arabia,2021-06-17,0.0,20.48346587897844,-20.48346587897844,20.48346587897844
Australia,2021-06-17,21.25,16.61524115750203,4.63475884249797,4.63475884249797
Indonesia,2021-06-17,8.04,22.052151465747055,-14.012151465747056,14.012151465747056
Slovenia,2021-06-17,38.16,31.937149196689244,6.222850803310752,6.222850803310752
Uruguay,2021-06-17,61.43,37.62531954077559,23.804680459224407,23.804680459224407
Mauritius,2021-06-17,19.47,23.97578752763175,-4.50578752763175,4.50578752763175
Cote d'Ivoire,2021-06-17,2.72,15.018216246481604,-12.298216246481603,12.298216246481603
Vietnam,2021-06-17,1.95,14.228025709372137,-12.278025709372137,12.278025709372137
Laos,2021-06-17,9.89,15.097328918913338,-5.207328918913337,5.207328918913337
Kosovo,2021-06-17,5.08,12.552352081860516,-7.472352081860516,7.472352081860516
Latvia,2021-06-17,33.18,28.59970929845377,4.580290701546229,4.580290701546229
Gabon,2021-06-17,1.05,12.519600648657452,-11.469600648657451,11.469600648657451
Greenland,2021-06-17,38.18,27.60232891362872,10.577671086371279,10.577671086371279
Argentina,2021-06-17,30.11,27.55859950093684,2.55140049906316,2.55140049906316
Ghana,2021-06-17,2.74,16.49809719886269,-13.758097198862691,13.758097198862691
Russia,2021-06-17,13.17,26.42153539415845,-13.25153539415845,13.25153539415845
Bangladesh,2021-06-17,3.54,20.735856458402157,-17.195856458402158,17.195856458402158
Albania,2021-06-17,17.76,21.71404821950178,-3.9540482195017788,3.9540482195017788
India,2021-06-17,15.55,23.624607366955036,-8.074607366955036,8.074607366955036
Kuwait,2021-06-17,67.32,29.511069842671507,37.80893015732849,37.80893015732849
Croatia,2021-06-17,34.79,29.473605944153288,5.316394055846711,5.316394055846711
Sri Lanka,2021-06-17,11.12,21.468818777596862,-10.348818777596863,10.348818777596863
Turkey,2021-06-17,29.91,28.976094437126374,0.9339055628736261,0.9339055628736261
Sudan,2021-06-17,1.03,13.764085752164814,-12.734085752164814,12.734085752164814
Sweden,2021-06-17,42.48,32.41654108858113,10.06345891141887,10.06345891141887
Equatorial Guinea,2021-06-17,10.59,15.848149204563907,-5.258149204563907,5.258149204563907
Bahrain,2021-06-17,60.95,44.88863212548023,16.061367874519775,16.061367874519775
Estonia,2021-06-17,40.43,33.60883133653077,6.82116866346923,6.82116866346923
Zimbabwe,2021-06-17,4.7,17.27683778351513,-12.576837783515131,12.576837783515131
Morocco,2021-06-17,25.39,28.215629122424506,-2.8256291224245054,2.8256291224245054
Brunei,2021-06-17,12.38,13.999951484042796,-1.6199514840427955,1.6199514840427955
Suriname,2021-06-17,21.71,19.74818212951445,1.9618178704855502,1.9618178704855502
United Kingdom,2021-06-17,62.55,53.86292869487832,8.687071305121677,8.687071305121677
France,2021-06-17,46.56,32.32782487236493,14.232175127635074,14.232175127635074
Malaysia,2021-06-17,11.77,17.1730111791984,-5.403011179198401,5.403011179198401
Maldives,2021-06-17,58.26,55.05803218242177,3.201967817578229,3.201967817578229
Sierra Leone,2021-06-17,0.98,13.612639096837402,-12.632639096837401,12.632639096837401
Dominican Republic,2021-06-17,40.05,24.72228197382857,15.327718026171429,15.327718026171429
Wales,2021-06-17,70.68,56.21108472324704,14.468915276752966,14.468915276752966
Bulgaria,2021-06-17,12.98,25.48709265162181,-12.50709265162181,12.50709265162181
Montenegro,2021-06-17,23.4,21.120741210834982,2.2792587891650165,2.2792587891650165
Namibia,2021-06-17,3.88,13.396768841182823,-9.516768841182824,9.516768841182824
Congo,2021-06-17,0.41,10.053815311377171,-9.643815311377171,9.643815311377171
Azerbaijan,2021-06-17,18.59,24.134461633199553,-5.544461633199553,5.544461633199553
Democratic Republic of Congo,2021-06-17,0.04,9.314832975265087,-9.274832975265088,9.274832975265088
Bahamas,2021-06-17,12.79,17.782062888985454,-4.992062888985455,4.992062888985455
Canada,2021-06-17,65.92,35.37015183739494,30.54984816260506,30.54984816260506
England,2021-06-17,63.08,53.92955840504632,9.150441594953676,9.150441594953676
North Macedonia,2021-06-17,13.19,18.070170559448453,-4.8801705594484535,4.8801705594484535
Trinidad and Tobago,2021-06-17,12.23,17.456465647297964,-5.226465647297964,5.226465647297964
Pakistan,2021-06-17,4.21,17.869726431080853,-13.659726431080852,13.659726431080852
Cameroon,2021-06-17,0.27,10.136264272731221,-9.866264272731222,9.866264272731222
Denmark,2021-06-17,50.78,33.31832481682906,17.46167518317094,17.46167518317094
Mongolia,2021-06-17,58.07,34.82367663500901,23.246323364990992,23.246323364990992
Netherlands,2021-06-17,48.37,31.836668514427277,16.53333148557272,16.53333148557272
Norway,2021-06-17,39.41,33.84917716757931,5.560822832420683,5.560822832420683
Montserrat,2021-06-17,27.79,36.13483184430379,-8.34483184430379,8.34483184430379
Ethiopia,2021-06-17,1.65,11.22777794593335,-9.57777794593335,9.57777794593335
Austria,2021-06-17,48.58,33.32910865614883,15.250891343851166,15.250891343851166
El Salvador,2021-06-17,21.7,21.687276350001387,0.01272364999861253,0.01272364999861253
Ukraine,2021-06-17,3.78,16.054904640114348,-12.274904640114348,12.274904640114348
Honduras,2021-06-17,4.44,15.067756667302373,-10.627756667302371,10.627756667302371
Cape Verde,2021-06-17,7.58,13.623336005361747,-6.043336005361747,6.043336005361747
United States,2021-06-17,52.59,43.596889463289,8.993110536711,8.993110536711
Mali,2021-06-17,0.6,11.573146798981458,-10.973146798981459,10.973146798981459
Saint Lucia,2021-06-17,16.27,24.468830353262806,-8.198830353262807,8.198830353262807
Cambodia,2021-06-17,19.14,21.59121858628787,-2.451218586287869,2.451218586287869
Egypt,2021-06-17,3.05,18.798545366558752,-15.748545366558751,15.748545366558751
Guinea,2021-06-17,2.56,12.32880893888927,-9.76880893888927,9.76880893888927
Jordan,2021-06-17,20.0,22.825939344534927,-2.825939344534927,2.825939344534927
Belize,2021-06-17,19.15,21.91316806299061,-2.763168062990612,2.763168062990612
Isle of Man,2021-06-17,73.39,55.27455346009182,18.115446539908177,18.115446539908177
Tunisia,2021-06-17,9.34,15.071763762211926,-5.731763762211926,5.731763762211926
Aruba,2021-06-17,62.39,51.85498275096997,10.535017249030034,10.535017249030034
Moldova,2021-06-17,9.78,16.342305338962237,-6.562305338962238,6.562305338962238
Ecuador,2021-06-17,11.79,20.694878663343875,-8.904878663343876,8.904878663343876
South Sudan,2021-06-17,0.15,10.754242404303486,-10.604242404303486,10.604242404303486
Faeroe Islands,2021-06-17,52.78,35.138456939192196,17.641543060807805,17.641543060807805
Taiwan,2021-06-17,4.14,12.684428077918614,-8.544428077918614,8.544428077918614
Thailand,2021-06-17,7.53,15.659505587287224,-8.129505587287223,8.129505587287223
United Arab Emirates,2021-06-17,51.38,50.06332302183563,1.3166769781643737,1.3166769781643737
Spain,2021-06-17,48.52,32.5886118089299,15.931388191070106,15.931388191070106
Mauritania,2021-06-17,0.91,11.988667142265136,-11.078667142265136,11.078667142265136
Czechia,2021-06-17,43.87,31.215122169662184,12.654877830337814,12.654877830337814
Yemen,2021-06-17,0.79,7.070384044108685,-6.280384044108685,6.280384044108685
Finland,2021-06-17,53.03,34.98999493867413,18.04000506132587,18.04000506132587
China,2021-06-17,43.21,22.893285394158436,20.316714605841565,20.316714605841565
Hong Kong,2021-06-17,24.64,23.155544766877096,1.4844552331229046,1.4844552331229046
Malta,2021-06-17,78.96,48.014175120697686,30.945824879302307,30.945824879302307
Peru,2021-06-17,11.4,19.14641089397986,-7.746410893979858,7.746410893979858
Nepal,2021-06-17,8.45,22.338144593995143,-13.888144593995143,13.888144593995143
Cuba,2021-06-17,19.31,11.498213755240165,7.811786244759833,7.811786244759833
Venezuela,2021-06-17,2.07,16.328109683334755,-14.258109683334755,14.258109683334755
Northern Ireland,2021-06-17,59.81,51.81299961686415,7.997000383135855,7.997000383135855
Sint Maarten (Dutch part),2021-06-18,47.47,42.784415399809234,4.685584600190765,4.685584600190765
Macao,2021-06-18,30.3,21.694096821873675,8.605903178126326,8.605903178126326
Bulgaria,2021-06-18,13.06,25.706167153001186,-12.646167153001185,12.646167153001185
Bangladesh,2021-06-18,3.54,20.95493095978154,-17.41493095978154,17.41493095978154
Bolivia,2021-06-18,13.84,20.6592519905513,-6.819251990551301,6.819251990551301
Palestine,2021-06-18,8.37,15.28567584581538,-6.915675845815381,6.915675845815381
Vietnam,2021-06-18,2.19,14.447100210751511,-12.257100210751512,12.257100210751512
Norway,2021-06-18,39.99,34.068251668958695,5.921748331041307,5.921748331041307
Moldova,2021-06-18,9.85,16.56137984034162,-6.711379840341619,6.711379840341619
Finland,2021-06-18,54.82,35.20906944005351,19.61093055994649,19.61093055994649
Malawi,2021-06-18,1.99,14.201109302645488,-12.211109302645488,12.211109302645488
Ghana,2021-06-18,2.74,16.717171700242066,-13.977171700242065,13.977171700242065
Brunei,2021-06-18,12.39,14.21902598542217,-1.8290259854221702,1.8290259854221702
United Kingdom,2021-06-18,62.88,54.08200319625769,8.797996803742315,8.797996803742315
Canada,2021-06-18,66.18,35.589226338774324,30.590773661225683,30.590773661225683
South Korea,2021-06-18,26.9,18.516028235619157,8.383971764380842,8.383971764380842
Sudan,2021-06-18,1.03,13.983160253544188,-12.953160253544189,12.953160253544189
Guernsey,2021-06-18,49.17,51.109119867938105,-1.9391198679381034,1.9391198679381034
Grenada,2021-06-18,16.91,24.347042492772946,-7.437042492772946,7.437042492772946
Brazil,2021-06-18,28.83,26.636777248458625,2.1932227515413736,2.1932227515413736
Slovenia,2021-06-18,38.38,32.156223698068615,6.223776301931387,6.223776301931387
Malaysia,2021-06-18,12.23,17.392085680577775,-5.162085680577775,5.162085680577775
Mauritius,2021-06-18,19.47,24.194862029011123,-4.724862029011124,4.724862029011124
Chile,2021-06-18,63.2,44.49990212277129,18.700097877228714,18.700097877228714
Gabon,2021-06-18,1.32,12.738675150036826,-11.418675150036826,11.418675150036826
Mexico,2021-06-18,21.36,26.310233248599477,-4.950233248599478,4.950233248599478
South Sudan,2021-06-18,0.15,10.97331690568286,-10.82331690568286,10.82331690568286
France,2021-06-18,47.01,32.54689937374431,14.463100626255688,14.463100626255688
Georgia,2021-06-18,5.66,14.232699513709804,-8.572699513709804,8.572699513709804
British Virgin Islands,2021-06-18,41.03,43.025474286518076,-1.9954742865180748,1.9954742865180748
South Africa,2021-06-18,3.6,16.636152277322648,-13.036152277322648,13.036152277322648
Morocco,2021-06-18,25.4,28.434703623803873,-3.0347036238038747,3.0347036238038747
Peru,2021-06-18,11.46,19.365485395359233,-7.905485395359232,7.905485395359232
Anguilla,2021-06-18,61.21,49.79990506447467,11.41009493552533,11.41009493552533
India,2021-06-18,15.76,23.84368186833441,-8.083681868334411,8.083681868334411
Yemen,2021-06-18,0.79,7.28945854548806,-6.49945854548806,6.49945854548806
